,credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
4089,1,0.0963,385.14,11.00209984,19.4,762,12000.0,13659,22.0,0,0,0,0,1,0,0,0,0,0
4090,1,0.1221,259.03,11.05089001,14.86,697,3750.0,10013,38.7,3,0,0,0,0,1,0,0,0,0
4091,1,0.1316,675.41,11.22524339,6.75,702,5100.0,19894,78.6,0,0,1,0,0,1,0,0,0,0
4092,1,0.1189,132.66,11.12732181,19.76,707,3990.0,24802,86.4,3,0,0,1,0,0,1,0,0,0
4093,1,0.1322,169.01,10.49127422,9.37,692,2769.958333,2481,50.6,1,2,0,0,0,0,0,0,1,0
4094,1,0.1411,855.73,11.66767025,15.53,712,2789.958333,26438,48.7,1,0,0,1,0,0,0,0,0,0
4095,1,0.0859,221.28,11.35040654,3.92,762,1896.0,17390,86.1,1,0,0,0,0,0,0,0,0,0
4096,1,0.1189,530.63,11.26446411,5.23,742,3600.0,16578,44.8,0,0,0,0,0,0,0,0,1,0
4097,1,0.1537,209.08,11.184421400000002,3.3,707,4979.958333,16860,99.2,3,0,0,0,0,0,0,1,0,0
4098,1,0.1148,464.04,10.23981692,16.33,727,3619.0,18496,42.6,1,0,0,1,0,1,0,0,0,0
4099,1,0.1663,248.29,10.34161344,8.32,667,2760.958333,6082,96.5,1,2,0,0,0,1,0,0,0,0
4100,1,0.1568,875.04,11.58988651,15.73,682,3570.0,36015,88.5,1,0,0,1,0,1,0,0,0,0
4101,1,0.1284,365.6,10.63344871,13.76,697,3809.958333,8422,81.8,0,0,0,1,1,0,0,0,0,0
4102,1,0.1316,270.17,10.81977828,9.96,682,5279.958333,3958,39.6,3,0,0,0,0,1,0,0,0,0
4103,1,0.0932,255.58,10.66895539,16.02,752,3779.958333,5410,34.9,3,0,0,0,0,0,0,1,0,0
4104,1,0.1253,251.0,10.77895629,20.51,692,4710.0,12189,69.3,0,0,0,0,0,0,0,0,0,0
4105,1,0.07400000000000001,124.24,9.852194257999999,4.93,787,4195.958333,2331,7.7,2,0,0,0,0,0,0,0,0,0
4106,1,0.0932,223.63,10.79957558,19.64,737,4110.0,21140,79.8,3,0,0,0,1,0,0,0,0,0
4107,1,0.1126,98.59,11.08521475,17.21,702,5760.0,16389,58.1,0,0,0,0,0,0,0,0,0,0
4108,1,0.0894,285.95,11.69524702,12.44,742,6375.958333,43488,68.3,3,0,0,0,0,1,0,0,0,0
4109,1,0.1284,221.88,11.15625052,5.26,742,2850.0,993,24.8,0,0,0,0,0,0,0,0,0,0
4110,1,0.1392,170.69,9.61580548,4.0,692,1470.0,0,0.0,2,1,0,0,0,0,1,0,0,0
4111,1,0.1221,79.96,10.49127422,7.0,692,5790.0,6655,74.8,1,0,0,0,0,0,0,0,0,0
4112,1,0.16,70.32,11.27720313,12.58,682,3293.0,4047,30.7,2,0,0,0,0,0,0,0,0,1
4113,1,0.08,231.89,10.51867319,13.43,752,5790.0,6938,24.1,2,0,0,0,0,1,0,0,0,0
4114,1,0.1531,163.64,9.862665558,8.56,677,1920.0,1089,90.7,0,1,0,0,0,1,0,0,0,0
4115,1,0.1284,268.95,10.75790288,14.76,692,2009.9583329999998,11798,88.7,1,0,0,1,0,1,0,0,0,0
4116,1,0.1347,50.89,9.798127037,21.47,707,1289.958333,865,86.5,0,0,0,0,0,0,0,0,0,0
4117,1,0.1496,297.95,10.50506754,18.58,682,1110.0,8559,41.0,1,0,0,0,0,0,0,0,0,0
4118,1,0.08,109.68,10.30895266,2.24,747,1709.9583329999998,2298,18.5,3,0,0,0,0,1,0,0,0,0
4119,1,0.1183,231.94,10.34884622,5.69,712,2460.958333,6955,63.8,1,0,0,0,0,1,0,0,0,0
4120,1,0.1253,669.33,11.58988651,15.77,717,12120.0,33900,56.4,1,0,0,0,1,0,0,0,0,0
4121,1,0.0894,317.72,11.00791623,4.24,742,2160.0,14188,27.3,2,0,0,0,1,0,0,0,0,0
4122,1,0.1426,247.01,11.22524339,18.13,667,1835.0,39236,63.4,1,0,0,0,0,0,0,0,0,0
4123,1,0.1148,82.43,10.46310334,18.62,702,5190.0,8677,57.8,2,0,0,0,0,0,1,0,0,0
4124,1,0.1322,162.25,10.645424900000002,15.6,677,2013.9583329999998,9090,58.3,0,0,0,0,0,1,0,0,0,0
4125,1,0.1287,151.35,10.46310334,19.78,682,2490.0,4726,73.8,1,0,0,0,1,0,0,0,0,0
4126,1,0.1287,605.4,10.67442876,13.27,707,5430.0,3423,15.2,0,0,0,0,0,0,0,0,0,0
4127,1,0.0894,201.75,10.49127422,21.6,732,3303.0,4508,18.6,0,0,0,0,1,0,0,0,0,0
4128,1,0.0894,312.95,10.37349118,16.95,737,2313.958333,3760,20.5,0,0,0,0,0,1,0,0,0,0
4129,1,0.1739,645.26,12.40901349,15.67,672,6094.958333,145711,96.2,0,1,0,0,1,0,0,0,0,0
4130,1,0.1218,163.17,11.15625052,17.5,697,3360.0,5040,67.2,0,0,0,0,0,1,0,0,0,0
4131,1,0.1183,41.42,10.29214554,21.4,697,4110.0,11339,78.7,0,0,0,0,0,0,0,0,0,0
4132,1,0.0894,182.69,10.7342204,20.94,727,3210.0,4902,47.1,0,0,0,0,0,1,0,0,0,0
4133,1,0.1392,652.87,11.40978471,10.28,697,5190.0,11573,61.9,1,0,0,0,1,0,0,0,0,0
4134,1,0.1322,101.41,10.82778673,11.45,692,5553.0,21085,36.8,0,0,0,0,1,0,0,0,0,0
4135,1,0.1253,83.67,10.54691914,10.97,682,4410.0,7527,56.6,0,0,0,0,0,0,0,0,0,0
4136,1,0.1426,34.31,8.853665428,13.54,677,8099.0,2252,86.6,1,0,0,0,0,0,0,0,0,0
4137,1,0.1114,360.84,10.76130135,19.52,727,3570.0,15085,70.5,2,0,0,0,1,0,0,0,0,0
4138,1,0.1392,256.03,10.81977828,13.9,677,5460.0,3676,70.5,0,0,0,1,0,1,0,0,0,0
4139,1,0.1114,393.65,10.37349118,18.0,737,6483.958333,18340,67.9,1,0,0,0,0,1,0,0,0,0
4140,1,0.0894,381.26,10.59653473,13.68,767,5850.0,11012,30.5,0,0,0,0,0,1,0,0,0,0
4141,1,0.1392,273.1,11.28978191,13.38,677,3994.0,9356,50.0,2,0,1,0,0,1,0,0,0,0
4142,1,0.1565,160.07,10.12647109,23.62,712,2880.0,9912,99.1,0,0,0,0,0,1,0,0,0,0
4143,1,0.1357,195.32,10.645424900000002,13.19,677,3660.0,10417,91.4,0,1,0,0,0,0,0,0,0,0
4144,1,0.1183,579.85,11.27654469,0.3,752,4351.0,209,1.2,4,0,0,0,0,0,0,0,0,0
4145,1,0.1322,219.71,11.04292184,9.23,682,4259.958333,4856,44.6,0,0,0,0,0,0,0,0,0,0
4146,1,0.1148,659.37,11.56171563,7.23,767,5400.0,3700,51.4,2,0,0,0,0,1,0,0,0,0
4147,1,0.1218,666.0,12.15477935,24.04,722,9692.958333,121159,74.3,0,0,0,0,1,0,0,0,0,0
4148,1,0.1114,157.46,10.46310334,23.66,722,3570.0,14480,56.7,0,0,0,0,1,0,0,0,0,0
4149,1,0.0774,202.93,10.81977828,16.54,747,3899.958333,7689,43.0,0,0,0,0,1,0,0,0,0,0
4150,1,0.1322,365.05,10.95080655,19.03,692,3660.0,31861,76.0,1,0,0,0,1,0,0,0,0,0
4151,1,0.1287,269.07,10.16585182,5.72,707,3240.0,3045,47.6,0,0,0,0,0,1,0,0,0,0
4152,1,0.0894,362.2,10.66895539,24.78,752,3036.041667,6057,11.6,1,0,0,0,0,0,0,0,0,0
4153,1,0.1287,232.07,10.57131693,4.65,692,4080.0,903,19.6,1,0,0,0,0,0,0,1,0,0
4154,1,0.1253,73.63,10.22194128,23.26,682,6857.958333,15225,55.0,0,1,0,0,0,1,0,0,0,0
4155,1,0.0894,317.72,10.91501573,12.76,742,3240.0,10041,47.8,2,0,0,0,1,0,0,0,0,0
4156,1,0.0859,189.67,10.96812932,8.61,732,5850.0,19397,38.3,1,0,0,0,0,0,0,0,0,0
4157,1,0.1426,514.59,10.858999,19.68,687,3313.0,22918,90.9,1,0,0,0,0,1,0,0,0,0
4158,1,0.1148,494.53,11.35035948,10.02,742,4770.0,14125,40.2,1,0,0,0,0,1,0,0,0,0
4159,1,0.0859,221.28,11.40756495,4.88,737,8939.958333,13253,20.2,1,0,0,0,0,0,0,0,0,0
4160,1,0.1322,676.02,12.01370075,16.83,712,7199.958333,144165,64.9,0,0,0,0,1,0,0,0,0,0
4161,1,0.0894,114.38,11.22524339,18.3,712,4715.0,48538,53.0,1,0,0,0,1,0,0,0,0,0
4162,1,0.16699999999999998,177.51,10.61888534,20.39,702,4139.958333,5082,31.6,0,0,0,0,0,0,0,0,0,1
4163,1,0.0859,252.89,10.59663473,17.7,757,6180.0,26120,32.7,1,0,0,0,0,1,0,0,0,0
4164,1,0.1253,80.32,10.46310334,21.79,707,2910.0,16022,97.7,0,0,0,0,0,0,0,0,0,0
4165,1,0.1392,102.42,10.76231865,3.05,677,2490.0,4339,51.5,3,0,0,0,0,1,0,0,0,0
4166,1,0.1183,530.15,11.08214255,4.91,742,3991.0,9562,70.4,2,0,0,0,0,0,0,1,0,0
4167,1,0.1148,362.66,10.21464198,12.84,712,7859.958333,11534,66.7,1,0,0,0,0,1,0,0,0,0
4168,1,0.1253,112.95,9.798127037,24.2,687,2880.0,15813,79.1,0,0,0,0,0,1,0,0,0,0
4169,1,0.0774,312.19,11.81303006,7.7,787,5639.958333,4200,5.8,1,0,0,0,0,1,0,0,0,0
4170,1,0.1496,277.16,11.06663836,8.91,697,1830.0,6908,94.6,0,0,0,0,0,1,0,0,0,0
4171,1,0.1114,423.17,11.00209984,6.24,742,3990.0,12419,34.8,0,0,0,0,0,1,0,0,0,0
4172,1,0.1148,494.53,11.08214255,12.02,742,3240.0,15757,64.6,0,0,0,0,0,1,0,0,0,0
4173,1,0.0774,156.1,9.61580548,15.6,757,6870.0,11602,37.9,2,0,0,0,0,1,0,0,0,0
4174,1,0.1183,662.68,11.56171563,3.69,757,1679.9583329999998,1470,14.7,0,0,0,0,0,1,0,0,0,0
4175,1,0.0859,284.5,11.22524339,4.83,792,3089.958333,2563,9.1,0,0,0,0,0,0,0,0,1,0
4176,1,0.1218,399.6,11.51292546,17.09,712,7559.958333,17176,46.4,2,0,0,0,0,0,0,1,0,0
4177,1,0.1461,689.51,11.35223181,15.15,697,5550.0,32954,90.0,0,0,0,0,1,0,0,0,0,0
4178,1,0.1287,437.24,11.26446411,6.26,702,5249.958333,1783,59.4,2,0,0,0,0,1,0,0,0,0
4179,1,0.0774,287.22,11.02640213,1.78,792,7050.0,4600,18.4,0,0,0,0,0,1,0,0,0,0
4180,1,0.1148,626.41,12.07254125,12.73,747,8219.958333,29658,42.2,1,0,0,0,1,0,0,0,0,0
4181,1,0.0859,158.06,10.40438405,2.29,737,3570.0,2870,11.4,0,0,0,0,0,0,0,0,0,0
4182,1,0.1531,626.68,11.46163217,17.38,727,4710.0,35712,51.9,3,0,0,0,0,0,0,0,0,1
4183,1,0.0774,312.19,11.15625052,15.1,797,9029.958333,9109,73.2,1,0,0,0,0,0,0,1,0,0
4184,1,0.1287,94.18,10.72161404,3.52,682,4289.958333,2391,30.7,1,0,0,1,0,0,0,0,0,0
4185,1,0.1322,162.25,10.81977828,11.98,677,1949.9583329999998,2523,40.0,0,0,0,0,0,0,1,0,0,0
4186,1,0.0774,234.14,10.34817337,3.08,797,6089.958333,1147,8.8,1,0,0,0,0,0,0,1,0,0
4187,1,0.0774,218.54,10.858999,2.58,767,3419.958333,4139,15.6,0,0,0,0,0,1,0,0,0,0
4188,1,0.1287,201.8,11.08220409,13.09,682,3960.0,10134,38.5,1,0,0,0,0,0,0,0,0,0
4189,1,0.0859,316.11,11.19821472,6.87,767,3509.958333,11140,13.0,0,0,0,0,0,0,0,0,1,0
4190,1,0.1218,666.0,11.1123882,20.11,727,2940.0,26359,67.6,1,0,0,0,0,1,0,0,0,0
4191,1,0.16,492.21,11.22524339,16.32,662,3929.958333,12944,65.0,3,0,0,0,0,1,0,0,0,0
4192,1,0.0859,151.73,10.96812932,8.07,737,2880.0,3333,20.1,1,0,0,0,0,0,0,0,0,0
4193,1,0.0859,158.06,10.59663473,6.87,737,3149.958333,8914,74.9,1,0,0,0,0,0,0,0,1,0
4194,1,0.1253,160.64,11.05405958,11.94,687,3390.0,1725,33.8,1,2,0,0,0,0,0,0,1,0
4195,1,0.1316,261.72,10.16585182,17.54,677,2721.958333,4034,67.2,0,0,0,0,1,0,0,0,0,0
4196,1,0.1392,682.74,11.33857208,20.03,707,9359.958333,27584,54.8,1,0,0,0,1,0,0,0,0,0
4197,1,0.1357,33.97,9.392661928999999,14.0,682,1380.0,4352,62.2,1,0,0,1,0,0,0,0,0,0
4198,1,0.16,703.15,11.00209984,15.9,747,5700.958333,15018,42.9,2,0,0,0,0,0,0,0,0,1
4199,1,0.0774,140.49,10.69203582,15.3,752,3119.958333,7204,31.3,0,0,0,0,0,0,0,0,0,0
4200,1,0.1531,522.23,11.00209984,21.36,677,2161.0,10872,86.3,0,0,0,0,0,1,0,0,0,0
4201,1,0.1531,696.31,11.26446411,20.52,722,3300.0,21881,21.8,2,0,0,0,0,1,0,0,0,0
4202,1,0.1357,407.63,11.26446411,23.72,682,4649.958333,28843,84.8,1,0,0,0,0,1,0,0,0,0
4203,1,0.1218,166.5,11.184421400000002,24.73,692,5160.0,22457,81.7,0,0,0,0,0,1,0,0,0,0
4204,1,0.0774,93.66,11.06975849,1.27,762,1890.0,4347,7.4,0,0,0,0,0,0,0,0,0,0
4205,1,0.1704,713.49,11.51292546,12.65,702,4110.0,6939,31.4,3,0,0,0,0,0,0,0,0,1
4206,1,0.1253,133.87,10.46321762,2.3,692,3539.958333,1390,27.8,1,0,0,0,0,1,0,0,0,0
4207,1,0.1148,115.39,10.46310334,7.58,707,8370.0,4336,12.5,1,0,0,0,0,0,0,0,1,0
4208,1,0.1183,662.68,11.22524339,5.66,737,6075.958333,25818,53.5,0,0,0,0,0,0,0,0,0,0
4209,1,0.1114,65.61,10.645424900000002,13.49,712,5369.958333,11817,15.7,0,0,0,0,0,0,1,0,0,0
4210,1,0.1322,87.89,10.20359214,9.51,692,1619.958333,47,0.5,3,1,0,0,1,0,0,0,0,0
4211,1,0.1183,99.41,10.645424900000002,24.75,697,3119.958333,11900,62.6,0,0,0,0,0,1,0,0,0,0
4212,1,0.1739,143.39,10.870471400000001,13.19,662,3030.0,24666,99.1,0,0,0,0,0,0,0,0,0,0
4213,1,0.1357,366.86,10.91508846,19.85,702,3030.0,12207,70.6,1,0,0,0,0,1,0,0,0,0
4214,1,0.1183,132.54,10.71441777,23.95,762,4199.958333,0,0.0,0,0,0,0,0,0,0,0,0,0
4215,1,0.1392,177.52,10.46310334,8.09,677,3720.0,6194,53.4,0,0,0,0,0,1,0,0,0,0
4216,1,0.0859,316.11,10.59653473,4.71,772,2130.0,229,2.6,0,0,0,0,0,0,1,0,0,0
4217,1,0.1148,395.63,10.9560559,16.27,732,3960.0,21528,64.3,1,0,0,0,0,0,0,0,1,0
4218,1,0.1357,407.63,10.858999,15.48,682,3929.958333,8718,45.6,0,0,0,0,0,1,0,0,0,0
4219,1,0.1114,262.43,11.03488966,9.54,732,2520.0,2970,6.0,0,0,0,0,0,1,0,0,0,0
4220,1,0.1253,33.47,10.19054443,21.12,682,5969.958333,17080,44.1,0,2,0,0,1,0,0,0,0,0
4221,1,0.1148,247.27,10.94022444,9.68,737,3779.958333,7341,68.6,0,0,0,0,0,0,0,0,0,0
4222,1,0.1183,298.21,11.15625052,10.83,712,2459.958333,9237,41.4,1,0,0,0,1,0,0,0,0,0
4223,1,0.1565,227.41,10.65725935,13.16,662,4320.0,1542,90.7,1,0,0,1,0,0,0,0,0,0
4224,1,0.1496,242.52,11.184421400000002,12.59,662,2130.0,8018,29.8,1,0,0,0,1,0,0,0,0,0
4225,1,0.1114,492.06,11.09741002,13.98,752,7260.0,17312,68.4,2,0,0,0,0,0,0,1,0,0
4226,1,0.1496,692.9,11.5228758,14.48,767,5400.0,21076,48.1,1,0,0,0,0,0,0,0,0,1
4227,1,0.1392,682.74,10.71441777,7.95,697,8130.0,18367,79.9,1,0,0,0,0,1,0,0,0,0
4228,1,0.1218,399.6,11.40756495,16.27,707,2820.958333,34730,52.6,0,0,0,0,0,1,0,0,0,0
4229,1,0.1114,164.02,11.00209984,13.72,717,9450.0,6577,15.8,2,0,0,0,0,0,0,0,0,0
4230,1,0.1392,358.44,11.16336799,22.21,757,3690.0,9551,29.2,0,0,0,1,0,0,0,0,0,1
4231,1,0.1426,480.29,11.60823564,20.04,682,4080.0,48306,86.8,0,0,0,1,0,1,0,0,0,0
4232,1,0.1114,328.04,11.49679608,12.45,732,4890.041667,33186,57.8,3,0,0,0,1,0,0,0,0,0
4233,1,0.1253,167.34,9.862665558,12.06,687,2190.0,2365,60.6,0,0,0,0,0,1,0,0,0,0
4234,1,0.0894,397.15,10.645424900000002,14.86,762,3990.0,10687,30.9,0,0,0,0,0,1,0,0,0,0
4235,1,0.0894,317.72,11.71177632,14.5,737,5850.0,31607,81.0,3,0,0,0,0,1,0,0,0,0
4236,1,0.1531,530.94,11.98292909,19.72,727,5940.0,6563,17.9,1,0,0,0,0,0,0,0,0,1
4237,1,0.0894,444.81,10.858999,10.89,762,4807.0,8447,50.9,0,0,0,0,1,0,0,0,0,0
4238,1,0.0859,410.94,10.9331784,17.96,777,5669.958333,13368,34.7,2,0,0,0,1,0,0,0,0,0
4239,1,0.0859,395.13,11.82038075,5.87,772,4080.0,5068,16.6,3,0,0,0,0,0,0,0,0,0
4240,1,0.1253,348.05,10.621424900000001,11.5,712,2130.0,2045,14.4,3,0,0,0,0,0,0,0,0,0
4241,1,0.1183,424.12,11.56171563,9.71,717,8446.0,31280,51.2,1,0,0,0,0,0,0,0,0,0
4242,1,0.0774,237.27,10.69666105,5.67,772,5609.958333,6616,24.4,1,0,0,0,1,0,0,0,0,0
4243,1,0.1322,676.02,11.40756495,18.03,812,3929.958333,32422,95.6,1,0,0,0,0,1,0,0,0,0
4244,1,0.0859,173.86,10.65282601,12.11,782,2280.0,39,0.3,0,0,0,0,0,0,0,0,0,0
4245,1,0.0859,316.11,11.71180911,2.85,792,5639.958333,16,0.0,3,0,0,0,0,0,0,0,1,0
4246,1,0.1287,622.22,11.88448902,1.62,712,4080.0,25063,53.3,0,0,0,0,0,1,0,0,0,0
4247,1,0.0774,156.1,10.58405595,10.27,797,5490.0,2629,8.8,2,0,0,0,0,0,0,0,1,0
4248,1,0.0859,63.23,12.14421852,8.55,722,4979.958333,26702,75.0,0,0,0,0,0,0,0,0,0,0
4249,1,0.1287,336.34,11.51292546,15.67,692,4380.0,32268,73.0,3,0,0,0,0,0,0,1,0,0
4250,1,0.1253,411.64,10.34817337,22.12,702,2280.0,14537,77.3,0,0,0,0,0,1,0,0,0,0
4251,1,0.1218,499.5,10.858999,8.88,747,11129.95833,9184,50.5,0,0,0,0,0,1,0,0,0,0
4252,1,0.1635,229.64,9.99149843,8.74,677,1259.958333,6467,82.9,3,0,0,0,0,0,0,0,0,0
4253,1,0.1496,34.65,10.51867319,18.26,667,1410.0,3150,54.3,0,0,0,0,0,0,0,0,1,0
4254,1,0.1148,652.78,11.66134547,1.29,767,5970.0,4110,34.5,0,0,0,0,0,1,0,0,0,0
4255,1,0.1322,676.02,11.35040654,16.63,707,4529.958333,25299,58.2,2,0,0,0,0,1,0,0,0,0
4256,1,0.0774,312.19,10.77895629,2.38,797,5400.0,4650,14.1,0,0,0,0,0,1,0,0,0,0
4257,1,0.1183,662.68,10.81985828,21.48,737,3960.0,32556,82.0,0,0,0,0,1,0,0,0,0,0
4258,1,0.1253,200.8,11.73606902,11.11,687,5190.0,19058,41.8,0,0,0,0,0,0,0,0,0,0
4259,1,0.1183,662.68,11.40756495,14.55,737,6119.958333,24839,81.2,0,0,0,0,1,0,0,0,0,0
4260,1,0.1357,271.75,11.184421400000002,14.28,682,4740.0,8180,88.1,1,0,0,0,1,0,0,0,0,0
4261,1,0.1531,409.08,10.81985828,22.51,667,3878.958333,32470,87.5,3,0,0,0,0,1,0,0,0,0
4262,1,0.0894,508.35,11.73606902,13.16,772,7320.0,78059,28.3,0,0,0,0,1,0,0,0,0,0
4263,1,0.1183,497.01,10.34817337,13.04,727,6359.958333,16566,43.0,0,0,0,0,1,0,0,0,0,0
4264,1,0.16,105.48,9.998797732,6.71,697,3929.958333,2196,99.8,0,0,0,1,0,0,0,0,0,0
4265,1,0.0774,218.54,10.76848499,17.81,752,4770.0,7125,34.4,1,0,0,0,0,1,0,0,0,0
4266,1,0.1218,290.55,10.27518903,20.31,702,2950.0,5830,36.9,0,0,0,0,0,1,0,0,0,0
4267,1,0.1461,689.51,11.73606902,14.19,687,9930.0,31076,79.7,0,0,0,0,0,1,0,0,0,0
4268,1,0.1148,659.37,11.18266986,11.37,747,7380.0,26967,63.0,0,0,0,0,0,1,0,0,0,0
4269,1,0.0859,113.8,10.59663473,10.32,727,3809.958333,3376,49.3,0,2,0,0,0,0,0,0,0,0
4270,1,0.1461,172.38,11.46163217,0.25,697,3300.0,521,57.9,0,1,0,1,0,1,0,0,0,0
4271,1,0.1426,54.89,10.77895629,16.15,667,2670.0,1587,41.8,2,0,0,0,0,1,0,0,0,0
4272,1,0.1148,138.47,11.08214255,11.11,722,4380.0,4351,76.3,0,0,0,0,0,0,0,0,0,0
4273,1,0.1392,160.45,10.22194128,21.6,667,5550.0,2960,82.2,0,0,1,0,0,1,0,0,0,0
4274,1,0.1392,211.65,10.65725935,24.04,747,4110.0,665,10.6,3,0,0,0,0,0,0,0,0,1
4275,1,0.0774,218.54,12.10071213,4.31,787,8730.0,205,0.6,3,0,0,0,0,0,0,0,1,0
4276,1,0.0894,381.26,11.51292546,11.27,747,4649.958333,23270,41.0,1,0,0,0,0,0,0,0,1,0
4277,1,0.1531,226.3,10.59913161,23.64,672,3419.958333,17512,90.3,0,0,0,0,0,1,0,0,0,0
4278,1,0.1253,502.0,11.28978191,0.13,802,7102.0,9,0.1,0,0,0,0,0,0,0,1,0,0
4279,1,0.1218,499.5,11.41861479,0.01,782,2789.958333,6321,12.3,4,0,0,1,0,0,0,0,0,0
4280,1,0.07400000000000001,86.97,8.987196821,15.15,752,2190.0,2146,20.2,0,0,0,0,0,0,0,0,0,0
4281,1,0.1218,499.5,11.26968124,18.26,717,7320.0,32207,61.7,3,0,0,0,0,1,0,0,0,0
4282,1,0.1322,338.01,10.37349118,3.6,777,1800.0,0,0.04,0,0,0,0,0,0,0,1,0,0
4283,1,0.1704,713.49,12.13598274,12.5,702,6510.0,21048,58.1,0,0,0,1,0,0,0,0,0,1
4284,1,0.1426,229.85,10.34817337,10.08,677,4860.0,6007,34.1,0,1,0,0,0,0,0,1,0,0
4285,1,0.1357,169.85,10.83036208,14.75,687,3899.958333,0,0.0,0,1,0,0,0,0,0,0,0,0
4286,1,0.1253,522.08,11.35035948,9.05,717,1770.0,5760,22.5,0,0,0,1,0,1,0,0,0,0
4287,1,0.16,467.6,10.59350484,4.6,667,1709.9583329999998,11086,79.2,0,0,0,0,1,0,0,0,0,0
4288,1,0.1392,682.74,11.28603741,17.09,697,4684.0,26379,79.9,0,0,0,0,0,1,0,0,0,0
4289,1,0.1253,167.34,9.903687533,11.04,707,1739.9583329999998,6361,34.7,0,0,0,0,0,1,0,0,0,0
4290,1,0.1253,401.6,11.21182037,8.29,707,8969.958333,4358,46.4,2,0,0,0,0,0,0,1,0,0
4291,1,0.0774,191.22,11.23056255,12.86,757,6029.958333,5583,12.5,1,0,0,0,0,0,0,0,0,0
4292,1,0.1148,659.37,12.429216199999999,6.89,762,5729.958333,18068,42.7,1,0,0,0,0,0,0,1,0,0
4293,1,0.1253,669.33,11.72803684,1.61,772,3449.958333,2757,0.0,4,0,0,1,0,0,0,0,0,0
4294,1,0.0894,190.63,11.00209984,22.48,742,5190.0,7056,27.9,4,0,0,0,0,1,0,0,0,0
4295,1,0.1114,164.02,10.30895266,14.48,762,2940.0,135,1.8,0,0,0,0,0,0,1,0,0,0
4296,1,0.1183,231.94,11.08214255,23.39,712,2940.0,14425,41.9,1,0,0,0,0,0,0,0,0,0
4297,1,0.0894,317.72,12.10071213,4.33,742,4259.958333,1341,12.1,3,0,0,1,0,1,0,0,0,0
4298,1,0.16699999999999998,619.5,11.03488966,22.06,672,4649.958333,24971,61.4,1,0,0,0,0,1,0,0,0,0
4299,1,0.1114,295.24,11.184421400000002,9.87,732,4020.0,23255,45.1,3,0,0,0,0,1,0,0,0,0
4300,1,0.1148,395.63,10.81977828,13.87,727,3839.958333,15684,42.4,2,0,0,0,1,0,0,0,0,0
4301,1,0.1565,524.8,12.68354829,15.58,672,10200.0,17057,82.4,1,0,0,0,0,1,0,0,0,0
4302,1,0.1422,219.42,10.59663473,0.57,687,1860.0,899,13.2,1,0,0,1,0,1,0,0,0,0
4303,1,0.1426,543.75,10.81977828,22.66,682,2369.958333,16643,63.8,3,0,0,0,0,1,0,0,0,0
4304,1,0.0894,317.72,11.03488966,13.28,747,5550.0,7107,20.0,2,0,0,0,0,1,0,0,0,0
4305,1,0.1218,399.6,10.621424900000001,5.24,712,1899.0,10117,36.3,2,0,0,0,0,0,0,1,0,0
4306,1,0.1148,337.93,11.28978191,11.13,752,3600.0,7268,24.9,1,0,0,1,0,1,0,0,0,0
4307,1,0.16,351.58,11.11016619,10.3,662,3059.958333,15735,87.8,1,1,0,0,0,1,0,0,0,0
4308,1,0.16,140.63,11.112447900000001,14.61,677,4919.958333,1478,73.9,1,0,0,0,0,1,0,0,0,0
4309,1,0.1843,363.7,11.35040654,12.51,667,2580.0,12337,96.4,0,0,0,0,0,1,0,0,0,0
4310,1,0.0894,333.61,10.30895266,2.84,762,4380.0,3257,15.1,1,0,0,0,0,0,0,1,0,0
4311,1,0.1148,329.69,11.22524339,21.81,717,6749.958333,12443,42.6,3,0,1,0,1,0,0,0,0,0
4312,1,0.1461,689.51,11.51292546,22.55,677,5699.958333,25920,36.8,0,2,0,0,0,1,0,0,0,0
4313,1,0.1148,118.69,9.903687533,3.6,722,1530.0,3475,21.6,2,0,0,0,0,0,1,0,0,0
4314,1,0.1496,519.68,12.0552265,10.49,677,3364.0,2079,36.5,2,0,0,0,0,0,0,0,1,0
4315,1,0.1322,676.02,11.56171563,24.89,707,5820.0,63861,65.1,0,0,0,1,0,1,0,0,0,0
4316,1,0.1739,716.95,10.71441777,0.32,712,2729.958333,589,3.8,0,0,0,0,0,0,0,0,0,1
4317,1,0.0894,381.26,11.73606902,8.85,757,5729.958333,22949,46.7,0,0,0,0,0,1,0,0,0,0
4318,1,0.0894,381.26,11.60823564,7.3,807,4979.958333,1,0.1,0,0,0,0,0,0,0,0,0,0
4319,1,0.1183,662.68,11.35040654,24.27,737,5610.0,43878,66.6,3,0,0,1,1,0,0,0,0,0
4320,1,0.1426,411.67,11.22524339,24.77,677,6180.0,16958,92.2,0,0,0,0,0,1,0,0,0,0
4321,1,0.1461,189.62,11.27456675,8.04,672,1830.0,7841,94.5,1,0,0,0,0,1,0,0,0,0
4322,1,0.0894,127.09,11.08214255,12.24,742,11190.95833,8782,38.3,4,0,0,1,0,0,0,0,0,0
4323,1,0.1114,160.74,10.89851552,24.38,712,3869.958333,10378,49.2,1,0,0,0,1,0,0,0,0,0
4324,1,0.0774,124.88,10.4341158,15.6,772,5639.958333,866,2.4,1,0,0,0,0,1,0,0,0,0
